1470	1472.66	2.98			
1472	1474.86	2.81			
1474	1477.06	2.74			
1476	1479.26	2.67			
1478	1481.46	2.78			
1480	1483.66	2.75			
1482	1485.86	2.80			
1484	1487.80	2.93			
1486	1489.73	2.78			
1488	1491.67	2.78			
1490	1493.61	2.87			
1492	1495.55	3.13			
1494	1497.48	3.41			
1496	1499.42	3.72			
1498	1501.36	3.60			
1500	1503.30	3.57			
1502.5	1505.72	3.65			
1505	1508.14	3.52			
1507.5	1510.56	3.51			
1510	1512.86	3.38			
1512.5	1515.12	3.10			
1515	1517.38	3.05			
1517.5	1519.65	3.15			
1520	1521.91	3.00			
1522.5	1524.17	3.03			
1525	1526.43	3.06			
1527.5	1528.70	3.25			
1530	1530.96	3.32			
1532.5	1533.22	3.56			
1535	1535.59	3.77			
1537.5	1538.14	3.71			
1540	1540.68	3.74			
1542.5	1543.22	3.66			
1545	1545.76	3.43			
1547.5	1548.30	3.33			
1550	1550.84	3.18			
1552.5	1553.38	3.04			
1555	1555.92	3.08			
1557.5	1558.47	3.15			
1560	1561.01	3.12			
1562.5	1563.39	2.94			
1565	1565.77	2.92			
1567.5	1568.15	3.09			
1570	1570.53	3.21			
1572.5	1572.91	3.53			
1575	1575.29	3.60			
1577.5	1577.67	3.54			
1580	1580.05	3.35			
1582.5	1582.44	3.35			
1585	1584.82	3.16			
1587.5	1587.11	3.02			
1590	1589.33	3.08			
1592.5	1591.56	3.22			
1595	1593.79	3.07			
1597.5	1596.02	2.97			
1600	1598.25	2.89			
1602.5	1600.48	2.73			
1605	1602.70	2.91			
1607.5	1604.93	3.02			
1610	1607.16	3.02			
1612.5	1609.43	3.24			
1615	1611.89	3.20			
1617.5	1614.35	3.26			
1620	1616.81	3.01			
1622.5	1619.27	3.04			
1625	1621.72	3.12			
1627.5	1624.18	3.37			
1630	1626.64	2.91			
1632.5	1629.10	2.93			
1635	1631.56	2.92			
1637.5	1634.01	2.96			
1640	1636.46	3.04			
1642.5	1638.91	3.24			
1645	1641.35	3.41			
1647.5	1643.80	3.53			
1650	1646.24	3.54			
1652.5	1648.69	3.61			
1655	1651.14	3.64			
1657.5	1653.58	3.47			
1660	1656.03	3.49			
1662.5	1658.47	3.44			
1665	1660.99	3.49			
1667.5	1663.63	3.27			
1670	1666.26	3.24			
1672.5	1668.89	3.22			
1675	1671.53	2.91			
1677.5	1674.16	3.08			
1680	1676.80	3.01			
1682.5	1679.43	2.93			
1685	1682.06	2.95			
1687.5	1684.70	3.10			
1690	1687.33	3.08			
1692.5	1689.86	3.11			
1695	1692.40	3.18			
1697.5	1694.93	3.13			
1700	1697.47	3.45			
1702.5	1700.00	3.51			
1705	1702.54	3.48			
1707.5	1705.07	3.53			
1710	1707.60	3.29			
1712.5	1710.14	3.22			
1715	1712.67	3.19			
1717.5	1715.30	2.93			
1720	1717.99	2.88			
1722.5	1720.69	3.08			
1725	1723.38	3.15			
1727.5	1726.07	3.16			
1730	1728.77	3.10			
1732.5	1731.46	3.22			
1735	1734.15	2.96			
1737.5	1736.85	2.96			
1740	1739.54	3.07			
1742.5	1742.17	3.05			
1745	1744.53	3.49			
1747.5	1746.89	3.57			
1750	1749.26	3.52			
1752.5	1751.62	3.21			
1755	1753.99	3.10			
1757.5	1756.35	3.19			
1760	1758.71	2.89			
1762.5	1761.08	2.99			
1765	1763.44	2.85			
1767.5	1765.81	2.88			
1770	1767.88	2.84			
1772.5	1769.89	2.74			
1775	1771.89	2.89			
1777.5	1773.90	2.93			
1780	1775.91	3.01			
1782.5	1777.91	3.16			
1785	1779.92	3.13			
1787.5	1781.92	3.21			
1790	1783.93	3.35			
1792.5	1785.93	3.42			
1795	1788.04	3.45			
1797.5	1790.30	3.25			
1800	1792.56	3.31			
1802.5	1794.81	3.16			
1805	1797.07	3.04			
1807.5	1799.33	3.02			
1810	1801.59	2.88			
1812.5	1803.85	3.04			
1815	1806.10	2.97			
1817.5	1808.36	3.34			
1820	1810.62	3.18			
1822.5	1812.89	3.09			
1825	1815.16	3.08			
1827.5	1817.43	3.01			
1830	1819.70	2.78			
1832.5	1821.97	2.99			
1835	1824.24	3.04			
1837.5	1826.51	2.93			
1840	1828.78	2.93			
1842.5	1831.05	2.93			
1845	1833.32	2.97			
